num_words,avg_sentence_length,avg_word_length
5933,10.987037037037037,5.884038429125232
5559,23.555084745762713,5.902320561252024
513,19.73076923076923,5.8011695906432745
537,17.322580645161292,5.767225325884544
10817,16.9015625,4.797725801978367
1524,12.491803278688524,5.090551181102362
102147,13.829813160032494,4.907045728215219
349,19.38888888888889,6.283667621776504
1602,12.919354838709678,5.210362047440699
7190,10.256776034236804,5.317941585535466
12198,15.2475,6.00532874241679
3812,12.835016835016836,5.548530954879328
377,20.944444444444443,6.3076923076923075
4796,13.94186046511628,5.882610508757298
1945,19.257425742574256,5.956298200514139
4105,21.05128205128205,5.843848964677223
1128,17.09090909090909,5.759751773049645
11632,27.114219114219114,6.064133425034388
12501,15.245121951219513,4.956003519718423
2361,11.688118811881187,5.344345616264294
142607,20.527853749820068,5.025952442727215
2450,14.16184971098266,5.46530612244898
2229,14.568627450980392,5.463885150291611
1854,22.88888888888889,6.008629989212514
2694,17.159235668789808,6.023014105419451
430,9.555555555555555,4.746511627906977
1382,13.549019607843137,4.988422575976845
730,4.709677419354839,4.7753424657534245
35086,14.414954806902218,5.452032149575329
278,21.384615384615383,5.899280575539568
8761,15.81407942238267,5.4718639424723206
1152,9.931034482758621,5.079861111111111
7812,12.419713831478537,5.216461853558628
70818,9.722405271828666,5.4372334717162305
1374,16.962962962962962,5.045123726346434
6871,14.840172786177106,5.48129820986756
498,13.833333333333334,4.895582329317269
808,12.242424242424242,5.986386138613861
3163,14.442922374429223,5.321846348403414
1691,15.80373831775701,5.166765227675931
1740,16.893203883495147,5.735057471264367
392,14.0,5.678571428571429
72,12.0,7.0
1390,11.680672268907562,5.785611510791367
361,12.033333333333333,5.662049861495845
1860,14.53125,5.88494623655914
1619,11.731884057971014,5.521927115503397
11706,3.8254901960784315,6.7397915598838205
473,24.894736842105264,5.2706131078224105
14972,10.755747126436782,5.992786534865082
903,23.763157894736842,6.048726467331118
1021,18.563636363636363,6.0626836434867775
2490,16.93877551020408,5.179919678714859
20950,14.126770060687795,5.251073985680191
874,19.42222222222222,5.768878718535469
10224,16.0,4.941510172143975
403,18.318181818181817,5.5334987593052105
2671,13.288557213930348,5.391988019468364
15511,6.528198653198653,4.881374508413384
2054,11.224043715846994,5.9113924050632916
1375,17.40506329113924,5.438545454545454
17515,15.230434782608695,5.28330002854696
7869,13.543889845094665,5.4506290507053
15226,10.617852161785216,5.74346512544332
2835,19.825174825174827,5.8765432098765435
1017,17.842105263157894,5.363815142576205
267,19.071428571428573,6.344569288389513
1906,9.927083333333334,5.34102833158447
5137,4.514059753954306,5.439945493478684
7632,21.2,6.006158280922432
2648,21.35483870967742,5.9210725075528705
1406,28.12,6.007823613086771
1007,13.25,4.931479642502483
375,7.653061224489796,4.818666666666667
15703,13.82306338028169,5.240463605680444
147,10.5,5.8979591836734695
1894,25.594594594594593,4.942977824709609
437,10.404761904761905,6.361556064073227
2807,11.744769874476987,5.317776986106163
1162,19.366666666666667,5.978485370051635
1070,12.298850574712644,5.7401869158878505
3768,10.074866310160427,5.165605095541402
97835,13.895043317710552,4.842704553585118
1277,11.504504504504505,5.325763508222396
7546,18.586206896551722,5.604161144977471
2235,27.25609756097561,5.278299776286353
80,13.333333333333334,6.05
7038,13.74609375,5.2942597328786585
1091,13.987179487179487,5.812098991750688
118984,12.58956724156174,5.488300948026626
16947,6.330593948449757,4.7832654747152885
5693,26.11467889908257,6.0207272088529775
2282,11.762886597938145,5.123575810692375
1378,23.75862068965517,5.786647314949202
4104,13.68,5.28630604288499
3219,12.876,5.049704877291084
71252,11.895158597662771,5.11789142760905
211,23.444444444444443,6.312796208530806
1097,10.97,5.8714676390154965
961,20.4468085106383,5.165452653485952
89588,14.083949064612483,5.45161182301201
273,18.2,4.835164835164835
9816,18.62618595825427,5.946108394458028
816,19.902439024390244,5.525735294117647
87809,12.753667392883079,5.209910145884818
1527,17.75581395348837,5.588736083824492
528,13.2,5.740530303030303
2602,20.170542635658915,5.296694850115296
2009,10.463541666666666,5.0811348929815825
1221,16.5,6.038493038493039
41980,12.748253871849377,4.983301572177227
1337,13.927083333333334,5.6529543754674645
824,13.508196721311476,5.735436893203883
508,18.814814814814813,5.49015748031496
560,15.135135135135135,5.901785714285714
3637,5.736593059936909,4.871322518559252
9693,15.916256157635468,5.538017125760859
940,14.6875,6.152127659574468
1511,13.862385321100918,5.976836532097948
700,12.5,5.727142857142857
2934,12.812227074235809,5.153033401499659
1991,12.366459627329192,5.357609241587142
404,8.595744680851064,4.603960396039604
2206,14.513157894736842,5.699909338168631
1309,15.220930232558139,5.372803666921314
1769,23.905405405405407,5.503674392312041
1938,14.145985401459853,5.430856553147575
1725,13.068181818181818,5.601739130434782
1196,20.271186440677965,6.059364548494983
2982,22.763358778625953,5.851106639839034
9283,5.924058710912572,4.8483248949692985
340,22.666666666666668,5.385294117647059
4457,18.80590717299578,5.12474758806372
4748,14.60923076923077,5.446503791069924
91930,21.09453877925654,5.052061351027956
411,17.869565217391305,5.693430656934306
2376,18.137404580152673,5.827861952861953
223,13.9375,5.165919282511211
901,6.345070422535211,5.134295227524972
20624,12.849844236760125,5.152880139643134
30290,17.026419336706013,5.092340706503797
125,12.5,5.76
4422,11.28061224489796,5.871099050203528
4781,17.83955223880597,5.624346371052082
1610,11.751824817518248,5.149068322981367
37833,13.420716566158212,5.122564956519441
1296,13.935483870967742,5.575617283950617
9283,17.581439393939394,6.3372832058601745
665,10.901639344262295,5.180451127819549
20982,15.073275862068966,5.587503574492422
268,14.105263157894736,5.156716417910448
3088,13.847533632286995,5.085816062176166
2144,10.258373205741627,5.080690298507463
202,20.2,5.7227722772277225
593,25.782608695652176,5.357504215851602
2798,12.008583690987125,5.129735525375268
8410,12.723146747352496,5.15564803804994
483,9.11320754716981,4.6645962732919255
2702,14.526881720430108,4.95040710584752
167,9.823529411764707,5.604790419161676
371,7.42,4.517520215633423
65719,17.154528843643956,4.923142470214093
2485,13.805555555555555,5.3472837022132795
18369,20.873863636363637,5.308998856769557
25035,10.193403908794789,5.330617136009587
2249,21.83495145631068,5.918630502445532
1883,11.343373493975903,5.426447158789166
3005,8.659942363112393,5.786356073211315
4545,19.096638655462186,5.888448844884488
333,14.478260869565217,6.54054054054054
932,15.03225806451613,5.421673819742489
2344,14.035928143712574,5.3169795221843
268,10.307692307692308,5.906716417910448
1846,15.913793103448276,5.42578548212351
14697,17.728588661037396,5.86589099816289
69,8.625,7.101449275362318
5273,13.59020618556701,5.577470130855301
3445,13.670634920634921,5.175907111756168
239,7.709677419354839,5.046025104602511
2445,18.66412213740458,5.74560327198364
430,28.666666666666668,4.9511627906976745
1520,17.272727272727273,5.805921052631579
2033,9.035555555555556,5.452041318248893
382,11.575757575757576,5.7434554973821985
5186,12.868486352357321,4.998843038951022
2113,7.286206896551724,6.071462375769049
1714,23.805555555555557,6.056009334889148
78180,13.684579030281814,5.427590176515733
192053,16.368618426659847,5.614455384711512
2836,12.548672566371682,5.26163610719323
588,14.0,5.799319727891157
407,18.5,6.085995085995086
145516,11.917772317772318,5.479273756837736
322,8.702702702702704,4.071428571428571
219714,15.478266995420922,5.101950717751259
3276,4.713669064748202,5.044566544566544
15846,9.745387453874539,5.444591695065001
1322,26.979591836734695,5.258698940998487
12262,15.08241082410824,5.3324090686674275
56519,8.519596020500453,3.506785328827474
45,5.625,6.133333333333334
1466,9.838926174496644,5.5845839017735335
1065,23.666666666666668,5.015962441314554
130,16.25,6.792307692307692
8336,14.273972602739725,5.157269673704414
3702,13.917293233082706,5.608589951377634
2531,16.54248366013072,5.946266297905966
2395,28.176470588235293,4.8964509394572024
434,17.36,5.433179723502304
75,6.25,5.586666666666667
9207,13.782934131736527,5.438905180840664
866,11.546666666666667,5.763279445727482
17038,14.390202702702704,5.259067965723676
38070,22.159487776484283,5.658313632781718
983,14.455882352941176,5.6276703967446595
4301,14.289036544850498,5.629388514299
6184,11.602251407129456,5.192108667529108
1747,12.216783216783217,5.274756725815684
15977,14.752539242843952,5.408775114226701
140,35.0,5.742857142857143
1368,7.315508021390374,5.064327485380117
79173,24.79580331976198,5.615171838884468
87501,11.943898443898444,5.12503857098776
459,19.956521739130434,5.967320261437909
7092,15.417391304347825,5.0857304004512125
540,7.012987012987013,4.757407407407407
1163,14.5375,5.607910576096303
95899,13.778591954022989,5.358815003284706
1861,14.315384615384616,5.281031703385277
1594,14.106194690265486,5.314303638644918
25053,10.651785714285714,5.62874705624077
4784,22.78095238095238,5.772157190635451
2419,11.464454976303317,5.250103348491112
14884,13.148409893992932,5.889881752217146
147,13.363636363636363,6.469387755102041
511,19.653846153846153,6.066536203522505
2409,22.305555555555557,5.942299709422997
9234,23.142857142857142,5.712908815247997
694,18.263157894736842,5.880403458213256
187,13.357142857142858,6.229946524064171
976,7.2835820895522385,4.632172131147541
4125,15.926640926640927,5.551515151515152
3423,16.862068965517242,5.286298568507157
1370,5.661157024793388,6.164963503649635
2879,16.641618497109828,5.776311219173324
106,11.777777777777779,5.952830188679245
9050,17.370441458733204,5.1064088397790055
1739,19.10989010989011,5.101782633697527
823,28.379310344827587,4.678007290400972
14475,10.215243472124206,4.954956822107081
176914,11.646741277156023,5.301722870999469
844,14.551724137931034,5.4336492890995265
125,15.625,6.016
247,13.722222222222221,5.05668016194332
3252,14.582959641255606,5.405904059040591
1756,24.054794520547944,5.5711845102505695
1252,22.763636363636362,4.982428115015974
2115,28.2,5.384397163120568
1848,29.333333333333332,5.406926406926407
585,16.25,5.680341880341881
3047,5.519927536231884,4.643583852970135
2989,30.814432989690722,5.572097691535631
1345,13.45,5.152416356877324
2534,7.678787878787879,5.945935280189424
1650,19.41176470588235,5.959393939393939
2993,10.727598566308243,5.289007684597394
5480,11.048387096774194,5.7569343065693435
479,8.403508771929825,5.613778705636744
575,8.455882352941176,5.556521739130435
612,13.02127659574468,6.1797385620915035
4361,12.751461988304094,5.3052052281586795
7806,11.530280649926144,5.252882398155265
3294,19.843373493975903,6.3485124468731025
6454,8.436601307189543,5.647660365664704
3558,10.880733944954128,5.994097807757167
2248,19.893805309734514,5.75711743772242
670,17.63157894736842,5.874626865671642
9184,14.26086956521739,5.228005226480836
445,11.710526315789474,5.597752808988764
603,14.357142857142858,6.343283582089552
229,17.615384615384617,5.4104803493449785
2237,15.753521126760564,6.129190880643719
157,10.466666666666667,5.6687898089171975
492,12.0,5.871951219512195
3032,16.04232804232804,5.963390501319261
994,24.24390243902439,5.188128772635815
3747,13.98134328358209,5.325060048038431
639,26.625,5.056338028169014
2899,16.75722543352601,5.4132459468782335
356,35.6,5.76685393258427
9730,15.568,5.144912641315519
3550,21.646341463414632,5.77830985915493
3189,19.095808383233532,5.529005957980559
6573,13.808823529411764,5.6485623003194885
240,17.142857142857142,6.025
1097,15.450704225352112,5.425706472196901
6284,20.076677316293928,5.179503500954806
25606,12.688800792864223,5.218151995626025
10350,18.64864864864865,5.6869565217391305
574,22.96,6.153310104529616
1533,11.792307692307693,5.160469667318982
10085,25.531645569620252,5.731879028259792
45,9.0,6.533333333333333
1994,7.881422924901186,5.850551654964895
1633,18.556818181818183,5.584813227189223
2662,14.467391304347826,5.3944402704733285
3796,15.751037344398341,5.609062170706006
10609,18.910873440285204,6.374304835517014
42814,19.70271514035895,6.122203017704489
712,14.24,4.764044943820225
360,12.857142857142858,5.111111111111111
1059,16.80952380952381,5.724268177525968
3779,23.767295597484278,5.927229425774014
3242,7.38496583143508,5.39080814312153
338,14.695652173913043,6.06508875739645
1627,19.36904761904762,5.746773202212661
2111,26.061728395061728,6.27901468498342
1022,10.22,5.9412915851272015
9442,5.570501474926254,5.210866341876721
952,11.2,5.131302521008403
1794,13.388059701492537,4.910256410256411
2106,12.686746987951807,5.150997150997151
408,12.0,5.4681372549019605
1458,15.1875,5.544581618655693
13695,11.960698689956331,5.18517707192406
1585,12.579365079365079,4.89968454258675
387,16.82608695652174,5.857881136950905
949,15.306451612903226,5.349841938883035
4606,15.666666666666666,5.7477203647416415
37474,14.457561728395062,4.895180658589956
5969,14.487864077669903,5.29535935667616
1253,17.9,5.231444533120511
196,15.076923076923077,6.76530612244898
2027,12.590062111801242,5.312777503700049
277,13.85,6.245487364620939
600,15.789473684210526,5.743333333333333
2295,17.386363636363637,5.406971677559913
2238,19.46086956521739,5.9548704200178735
178,11.866666666666667,5.601123595505618
4658,12.005154639175258,5.305710605410047
326,12.074074074074074,5.0
21067,15.54760147601476,5.548867897659847
24564,8.661495063469676,5.688039407262661
4098,11.320441988950277,5.344802342606149
252,6.8108108108108105,4.7936507936507935
2418,14.223529411764705,5.470636889991729
1081,12.869047619047619,5.811285846438483
1689,23.458333333333332,5.302545885139136
2299,24.72043010752688,5.2548934319269245
5879,6.539488320355951,5.138629018540568
427,16.423076923076923,5.379391100702576
646,17.45945945945946,5.5092879256965945
5695,20.55956678700361,5.562247585601405
2817,24.076923076923077,5.9904153354632586
50692,16.5443864229765,5.524994081906415
7947,16.318275154004105,5.342770856927142
552,11.74468085106383,4.996376811594203
2486,14.538011695906432,5.464601769911504
870,15.263157894736842,5.260919540229885
1613,23.042857142857144,5.911345319280843
19157,13.340529247910863,5.216578796262463
755,11.984126984126984,5.635761589403973
2584,14.51685393258427,5.386222910216718
728,16.930232558139537,5.652472527472527
74,10.571428571428571,5.837837837837838
34989,11.254100997105178,5.023578839063706
4964,11.598130841121495,5.29552780016116
390,11.818181818181818,4.812820512820513
358,12.785714285714286,5.631284916201118
1668,14.256410256410257,5.250599520383693
335,10.806451612903226,4.755223880597015
3357,16.536945812807883,5.730414060172773
179792,13.571256038647343,5.1242769422443715
5309,22.982683982683984,5.1124505556602
3856,12.478964401294498,5.423495850622406
2230,15.704225352112676,4.988789237668161
17730,7.7356020942408374,4.5972927241962775
979,9.989795918367347,5.4004085801838615
3793,12.857627118644068,5.723701555496968
22792,14.17412935323383,5.208274833274833
1551,17.625,5.3739522888459055
2285,22.184466019417474,6.003938730853392
377,19.842105263157894,5.822281167108753
5049,23.593457943925234,5.575757575757576
196,14.0,6.433673469387755
14154,13.352830188679246,5.584216475907871
697,15.488888888888889,5.622668579626973
2892,10.291814946619217,5.065698478561549
151675,13.382301041115229,4.934227789681886
2083,14.77304964539007,5.268843014882381
660,17.36842105263158,5.7287878787878785
898,24.27027027027027,5.660356347438753
3899,10.741046831955924,5.204667863554757
1597,26.616666666666667,5.45460237946149
691,14.10204081632653,5.366136034732272
63804,16.18979954326313,4.70484609115416
3510,13.448275862068966,5.3649572649572645
116,14.5,5.862068965517241
1151,23.489795918367346,5.777584708948741
580,8.923076923076923,5.846551724137931
997,11.459770114942529,5.351053159478435
2835,11.294820717131474,6.227865961199295
19337,14.114598540145986,5.196824740135492
724,13.660377358490566,5.54696132596685
304,7.238095238095238,4.720394736842105
23372,6.768607008398494,4.938131097039192
1614,16.303030303030305,6.123296158612144
607,14.804878048780488,5.210873146622735
6563,10.517628205128204,4.80847173548682
434,16.074074074074073,5.403225806451613
864,21.073170731707318,5.787037037037037
1591,20.397435897435898,5.757385292269014
3727,13.263345195729537,5.36919774617655
13196,16.91794871794872,5.177023340406183
10899,10.399809160305344,5.3193870997339205
361,9.5,4.537396121883656
10574,13.556410256410256,5.323529411764706
3380,15.794392523364486,5.854437869822485
3933,18.464788732394368,5.48232901093313
1220,20.677966101694917,5.917213114754098
19248,14.61503416856492,5.41147132169576
207,20.7,6.019323671497585
9250,10.619977037887486,5.22
180,10.0,5.5777777777777775
1710,15.132743362831858,6.033918128654971
494,14.529411764705882,5.255060728744939
3202,16.852631578947367,5.5362273579013115
147412,14.634369105529634,5.321262855127126
2761,27.336633663366335,5.8326693227091635
1394,5.553784860557769,5.814921090387374
30136,17.582263710618438,5.310525617202018
3315,25.697674418604652,5.76289592760181
130,11.818181818181818,6.584615384615384
407,16.28,5.651105651105651
95155,14.13893016344725,5.040239609058904
3124,15.01923076923077,5.500960307298335
6458,8.185044359949304,5.490399504490554
1051,16.421875,5.161750713606089
3297,14.85135135135135,4.986047922353655
72273,11.132624768946396,5.084222323689344
1777,17.594059405940595,5.758581879572313
3780,15.428571428571429,5.578306878306878
14969,11.12109955423477,5.188589752154453
84388,8.624220746039857,5.053265867184908
4494,19.973333333333333,5.927013796172675
18303,14.377847604084838,4.763372124788286
324,11.571428571428571,6.234567901234568
877,13.492307692307692,5.244013683010262
312,22.285714285714285,5.647435897435898
13345,13.814699792960662,4.526489321843387
3468,19.054945054945055,5.451557093425605
4953,14.11111111111111,5.502725620835857
972,10.125,5.909465020576132
2613,7.423295454545454,5.3314198239571375
785,11.893939393939394,5.461146496815287
4399,11.730666666666666,5.60127301659468
10674,17.216129032258063,5.365935919055649
5054,12.033333333333333,5.010091017016225
1314,10.107692307692307,5.076103500761035
10415,9.581416743330267,5.77177148343735
886,16.10909090909091,5.981941309255079
528,12.0,5.265151515151516
9168,13.11587982832618,5.291775741710297
985,18.942307692307693,5.419289340101523
6951,11.1216,5.534023881455906
530,24.09090909090909,6.1
1004,15.446153846153846,5.766932270916334
5171,12.430288461538462,5.09379230322955
534,12.418604651162791,5.428838951310861
5951,14.803482587064677,5.878507813812805
284,12.909090909090908,4.908450704225352
1083,18.05,6.159741458910434
1616,17.75824175824176,5.378712871287129
3419,14.99561403508772,5.5343667739105005
1078,33.6875,6.9230055658627085
700,13.20754716981132,5.372857142857143
1043,18.963636363636365,5.443911792905081
1113,37.1,4.918238993710692
336,18.666666666666668,5.613095238095238
878,13.71875,5.529612756264237
852,17.75,4.988262910798122
32011,20.158060453400505,5.116866077285933
393,17.08695652173913,5.256997455470738
1360,15.11111111111111,5.634558823529412
1554,16.891304347826086,5.448519948519949
4643,23.68877551020408,5.775145380142149
652,14.488888888888889,5.4003067484662575
893,15.666666666666666,6.03471444568869
10073,21.709051724137932,5.581554651047354
260,13.68421052631579,5.9653846153846155
3528,20.875739644970412,5.630102040816326
2924,17.404761904761905,5.461696306429548
5874,16.049180327868854,6.438032005447735
8263,16.362376237623764,5.013554399128646
1429,14.731958762886597,5.318404478656403
2257,17.91269841269841,5.060700044306602
2469,10.160493827160494,5.56946132037262
1218,25.914893617021278,5.862889983579639
5138,14.03825136612022,5.424289606850914
699,11.65,5.218884120171674
15879,15.784294234592446,5.1422633667107505
151007,14.068101360163965,5.479401617143576
161,11.5,5.950310559006211
125753,12.992354582084927,5.2935198365048945
483,13.416666666666666,6.190476190476191
28651,18.496449322143317,5.425395274161461
1787,18.050505050505052,5.818130945719083
1074,12.635294117647058,6.026070763500931
1253,25.571428571428573,5.804469273743017
43705,14.24079504724666,5.211303054570415
674,14.652173913043478,5.678041543026707
2306,11.705583756345177,5.1309627059843885
1461,19.743243243243242,5.216290212183436
8421,19.403225806451612,6.174801092506828
1317,16.0609756097561,5.697038724373576
1236,15.645569620253164,5.38673139158576
36160,8.421052631578947,5.301908185840708
9247,14.818910256410257,5.222342381312858
23143,19.415268456375838,5.893315473361276
1249,20.816666666666666,5.502802241793435
18950,11.784825870646767,4.95957783641161
34307,14.372434017595308,5.305564462063136
5059,12.13189448441247,5.478948408776438
1694,22.586666666666666,5.050177095631641
2387,21.89908256880734,5.935902806870549
98,16.333333333333332,6.346938775510204
131031,12.7350568568374,5.120673733696606
580,12.608695652173912,5.856896551724138
46277,15.044538361508453,5.029906865181408
17966,16.528058877644895,5.675386841812312
2535,12.129186602870814,5.229585798816568
12938,5.43385132297354,4.898052249188437
3490,10.356083086053413,5.6220630372492835
3878,13.418685121107266,5.187209902011346
193,13.785714285714286,5.72020725388601
1771,13.728682170542635,5.980237154150197
131,10.076923076923077,5.396946564885496
4572,16.042105263157893,5.417104111986002
2554,11.504504504504505,5.068128425998434
764,17.767441860465116,5.489528795811518
373,14.92,5.509383378016086
1005,17.63157894736842,5.951243781094528
2170,7.114754098360656,6.198617511520737
10760,15.91715976331361,5.322862453531599
2902,8.901840490797547,4.654720882150241
1074,17.9,6.026070763500931
1388,25.703703703703702,6.083573487031701
5831,13.883333333333333,5.914594409192248
4741,23.12682926829268,5.552626028264079
33709,12.76372586141613,5.292770476727283
3629,24.856164383561644,6.127032240286581
4407,25.32758620689655,5.584297708191514
560,10.0,5.0
1208,13.573033707865168,5.598509933774834
589,21.814814814814813,6.032258064516129
1806,13.786259541984732,5.10077519379845
1259,18.246376811594203,5.813343923749007
104852,15.694057775782069,4.816970587113264
3383,16.42233009708738,5.439550694649719
9816,14.47787610619469,5.2417481662591685
8472,11.26595744680851,5.559608120868744
11674,15.280104712041885,5.175775227000171
361,10.314285714285715,5.686980609418282
5063,12.43980343980344,5.070906577128185
8694,14.252459016393443,5.654244306418219
299,14.238095238095237,5.525083612040134
11403,7.720379146919432,5.047969832500219
10341,8.060015588464536,5.060535731554008
2683,9.756363636363636,5.1509504286246734
32558,10.41856,5.490693531543706
698,13.96,4.78080229226361
3047,11.202205882352942,5.594026911716442
1102,15.305555555555555,5.558076225045372
3337,13.565040650406504,5.392568175007492
1039,5.169154228855722,6.340712223291627
406,6.548387096774194,6.066502463054187
5024,10.64406779661017,5.755374203821656
39728,13.866666666666667,5.3225181232380185
36390,12.500858811405015,5.617532289090409
1600,22.535211267605632,5.2175
1564,20.05128205128205,5.069693094629156
309,28.09090909090909,6.258899676375404
11573,14.53894472361809,4.894236585155102
1484,26.98181818181818,5.658355795148248
244,17.428571428571427,5.89344262295082
443,9.040816326530612,5.988713318284424
7466,19.75132275132275,5.8333779801768015
822,20.55,5.709245742092458
17503,15.01114922813036,5.5139119008170026
954,19.875,5.366876310272537
1454,10.691176470588236,5.856258596973865
1564,16.291666666666668,5.167519181585678
10836,13.246943765281173,5.570044296788483
907,22.121951219512194,5.896361631753032
2179,13.206060606060607,5.4584671867829275
4253,18.73568281938326,5.474488596284975
1900,22.093023255813954,6.0394736842105265
1199,18.166666666666668,5.670558798999166
750,14.150943396226415,5.488
231,5.133333333333334,4.662337662337662
622,23.037037037037038,6.101286173633441
4853,16.016501650165015,5.943746136410468
5729,13.079908675799087,5.421364985163205
1624,20.3,5.3682266009852215
674,14.340425531914894,5.686943620178042
535,12.44186046511628,5.598130841121495
41762,9.346911369740376,5.684162635889086
21671,14.924931129476583,5.3153523141525545
2096,17.914529914529915,5.274332061068702
10371,13.646052631578947,5.165847073570533
6917,3.0552120141342756,5.30446725459014
451,18.04,5.618625277161862
5973,13.8584686774942,5.1553658128243764
1094,15.194444444444445,5.617915904936015
1369,11.130081300813009,5.482103725346969
3600,13.953488372093023,4.854722222222223
946,15.258064516129032,5.187103594080338
2100,13.291139240506329,5.6709523809523805
13709,20.897865853658537,5.455904880005836
6522,14.755656108597286,5.276142287641828
759,16.5,5.884057971014493
1385,27.15686274509804,5.978339350180505
4887,14.206395348837209,5.278493963576836
10728,14.342245989304812,5.41144668158091
1974,12.26086956521739,5.124620060790273
2482,11.652582159624414,4.961321514907333
399,14.25,5.486215538847118
9906,24.04368932038835,5.2204724409448815
11833,16.165300546448087,5.589875771148483
6725,24.543795620437955,6.371003717472119
45615,29.639376218323587,5.655354598268113
48075,14.040595794392523,5.117899115964638
7310,19.756756756756758,5.4307797537619695
518,5.285714285714286,6.138996138996139
231,12.833333333333334,5.380952380952381
969,15.380952380952381,5.2105263157894735
914,14.741935483870968,5.364332603938731
468,11.142857142857142,5.277777777777778
6613,12.001814882032669,5.608800846816876
391,12.612903225806452,5.4884910485933505
319,14.5,5.952978056426332
695,19.857142857142858,5.693525179856115
13723,13.032288698955366,4.847555199300444
4683,15.982935153583618,5.643818065342729
2459,13.437158469945356,5.222041480276535
595,13.837209302325581,5.828571428571428
316,13.73913043478261,6.167721518987341
